metadata_has_creator,metadata_has_producer,metadata_modification_gap_days,metadata_large_date_gap,metadata_xmp_present,metadata_font_count,metadata_unique_font_count,metadata_font_mismatch,metadata_object_stream_anomaly,ela_mean,ela_std,ela_max,ela_high_fraction,noise_std,noise_local_variance,noise_edge_ratio,font_layout_unique_fonts,font_layout_font_diversity,font_layout_spacing_irregularity,font_layout_baseline_drift,font_layout_font_mismatch,ocr_word_count,ocr_suspicious_token_ratio,ocr_text_available,ocr_copy_paste_artifact,hash_available,hash_distance,hash_mismatch,label,provenance,tamper_type,filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7060309648513794,1.2150263786315918,12.666666984558105,0.0,8.145812034606934,1613.7586669921875,0.2639363606770833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_30447.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022060751914978,1.1835402250289917,13.333333015441895,0.0,7.249220371246338,1271.8516845703125,0.11424763997395833,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30050.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2296210527420044,1.0973957777023315,15.666666984558105,0.0,8.222092628479004,1456.5557861328125,0.179412841796875,0.0,0.0,0.0,26.208521066302655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_30530.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3099653720855713,2.412667751312256,34.0,0.0011270780501549732,8.628911018371582,1472.277587890625,0.13554522400676247,0.0,0.0,0.0,39.764704399458715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_art_10008.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500217042863369,0.2052072435617447,3.3333332538604736,0.0,3.176161766052246,218.43309020996094,0.017567952473958332,0.0,0.0,0.0,35.07715448305663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ind_30090.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065717913210392,0.2334374636411667,2.3333332538604736,0.0,4.185737133026123,331.1492919921875,0.06451416015625,0.0,0.0,0.0,6.5893512710289155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_art_00017.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9116144180297852,1.6877788305282593,23.33333396911621,8.138020833333333e-05,21.308130264282227,10998.9677734375,0.2572835286458333,0.0,0.0,0.0,7.5175048827166435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NRN_M_N_nat00075_nat00075_11101.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099463701248169,1.6358293294906616,18.33333396911621,1.0172526041666666e-05,8.986586570739746,1935.3355712890625,0.2533060709635417,0.0,0.0,0.0,1.1057292495118702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CNN_M_N_cha00017_cha00017_10313.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778406023979187,1.1938867568969727,23.66666603088379,2.2786458333333334e-05,9.71996784210205,1769.4383544921875,0.08962565104166667,0.0,0.0,0.0,74.52395690689823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_ani20013_ani20013_02056.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1825459003448486,1.7844822406768799,15.666666984558105,0.0,15.112495422363281,6080.19873046875,0.2737019856770833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30443.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0756429433822632,1.0265370607376099,15.333333015441895,0.0,8.251276016235352,1440.9722900390625,0.248443603515625,0.0,0.0,0.0,22.63233273896221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CNN_S_N_art00032_art00032_10467.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4053479433059692,1.4946244955062866,17.0,0.0,11.810495376586914,3565.900390625,0.14250691731770834,0.0,0.0,0.0,25.292388925073492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_sec_30488.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326762080192566,1.1508992910385132,16.33333396911621,0.0,12.135680198669434,3257.732666015625,0.245208740234375,0.0,0.0,0.0,2.743242101798697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CRN_S_N_art00016_art00016_10274.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146125078201294,1.2694891691207886,18.33333396911621,1.0172526041666666e-05,8.359702110290527,1485.0023193359375,0.1390380859375,0.0,0.0,0.0,13.873435847771171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NNN_M_B_sec00036_nat00035_20123.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824104189872742,0.8381356000900269,11.0,0.0,4.239837169647217,386.520263671875,0.041524251302083336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_00010.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349494218826294,0.8926622867584229,9.333333015441895,0.0,7.684373378753662,1151.2811279296875,0.19061279296875,0.0,0.0,0.0,4.274760840902515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_art_00085.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1506822109222412,1.2606345415115356,15.0,0.0,8.736775398254395,1775.0797119140625,0.16902669270833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_30283.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651570439338684,0.8047547340393066,10.666666984558105,0.0,3.8681862354278564,344.2356872558594,0.058522542317708336,0.0,0.0,0.0,0.9604361889944559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_30574.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548855185508728,0.920214056968689,18.0,0.0,4.043648719787598,315.6192932128906,0.058217366536458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CNN_M_N_cha00073_cha00073_11026.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994540810585022,1.082858920097351,15.0,0.0,11.189077377319336,2716.516357421875,0.15187581380208334,0.0,0.0,0.0,0.4886216817150636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NNN_M_N_nat00073_nat00097_11103.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621303915977478,1.5560367107391357,19.0,1.0172526041666666e-05,12.059281349182129,3569.0,0.202850341796875,0.0,0.0,0.0,27.210592819167115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30101.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82902991771698,0.89239102602005,10.0,0.0,4.574469566345215,400.89886474609375,0.07380810868180854,0.0,0.0,0.0,12.304977609183448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_ani10219_ani10219_12385.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2292344570159912,1.2106482982635498,21.33333396911621,5.0862630208333336e-05,4.350065231323242,387.7604064941406,0.09431966145833333,0.0,0.0,0.0,3.5405426956045347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_B_pla00049_pla00049_01158.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2607660293579102,1.4209543466567993,16.33333396911621,0.0,14.00224494934082,5057.1123046875,0.18830385300973537,0.0,0.0,0.0,23.90498846693547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_10152.bmp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3021646738052368,1.134350299835205,11.0,0.0,7.774951934814453,1336.9140625,0.22728474934895834,0.0,0.0,0.0,0.9030811456096046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30522.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969496250152588,0.9423909783363342,9.666666984558105,0.0,4.907068252563477,538.1738891601562,0.08642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30480.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373623251914978,1.3662859201431274,13.0,0.0,8.627965927124023,1835.7060546875,0.21645100911458334,0.0,0.0,0.0,38.28152251029793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30490.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1705762147903442,0.939495861530304,11.666666984558105,0.0,6.617015838623047,897.5178833007812,0.18915812174479166,0.0,0.0,0.0,0.40946007196682477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30832.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3180135488510132,1.4149439334869385,13.0,0.0,9.540717124938965,2216.860107421875,0.17229207356770834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30541.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6726512908935547,2.7997992038726807,34.0,0.001220703125,7.225522994995117,1111.3209228515625,0.12711588541666666,0.0,0.0,0.0,0.21080520268869346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_10122.JPG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5645650625228882,1.134116768836975,14.333333015441895,0.0,11.421807289123535,3013.669921875,0.2498779296875,0.0,0.0,0.0,27.16387031223894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_M_N_cha00043_cha00043_11009.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37109375,0.5961669087409973,7.0,0.0,7.55738639831543,1317.0888671875,0.09962972005208333,0.0,0.0,0.0,27.098186810099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_ind00042_ind00042_01332.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8261651992797852,1.519844651222229,14.0,0.0,12.785379409790039,3875.057373046875,0.2689005533854167,0.0,0.0,0.0,18.844370559108377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30695.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6953396797180176,1.359643816947937,13.333333015441895,0.0,7.676882266998291,1302.5601806640625,0.18292236328125,0.0,0.0,0.0,16.753219395411836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NND_M_O_cha00097_txt00033_10171.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453852534294128,1.0278594493865967,12.333333015441895,0.0,9.538534164428711,2927.33935546875,0.06390481957753001,0.0,0.0,0.0,1.8537820628401647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_10201.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444966435432434,0.9007378816604614,12.666666984558105,0.0,4.1913042068481445,428.8068542480469,0.042724609375,0.0,0.0,0.0,8.709509489951515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_O_art00019_art00019_20038.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2837659120559692,1.3448086977005005,31.66666603088379,5.0862630208333336e-05,10.212937355041504,2560.15625,0.17583211263020834,0.0,0.0,0.0,2.179449471770337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NRN_S_N_nat00044_ani00005_11435.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5692273378372192,1.4684205055236816,15.666666984558105,0.0,11.126001358032227,2789.870849609375,0.16945393880208334,0.0,0.0,0.0,30.47857873679061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30648.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813232421875,1.162669062614441,25.66666603088379,8.138020833333333e-05,4.330402851104736,368.0342712402344,0.07613118489583333,0.0,0.0,0.0,4.5837950278487245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NRN_M_N_art00034_nat10122_11872.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424649238586426,0.8659443855285645,14.0,0.0,2.4865918159484863,116.48872375488281,0.054088785046728975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_ani_20030.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912333220243454,0.3735807538032532,3.3333332538604736,0.0,10.63647174835205,2373.393310546875,0.20301310221354166,0.0,0.0,0.0,16.037600549332875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_arc_30138.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2685343027114868,1.4506996870040894,14.666666984558105,0.0,10.18406867980957,2414.283447265625,0.13267008463541666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_sec_30698.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0162523984909058,1.0732638835906982,12.666666984558105,0.0,7.096155166625977,1048.8497314453125,0.11865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NRN_S_N_cha00054_cha00086_11719.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.422565221786499,1.9340814352035522,25.0,5.791505791505791e-05,8.377958297729492,1592.3035888671875,0.13230453667953668,0.0,0.0,0.0,2.8654549317099542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_cha20004_cha20004_02003.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717543125152588,0.8885553479194641,9.666666984558105,0.0,5.858453273773193,722.9619140625,0.10697428385416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NRN_M_N_nat00020_nat00020_11045.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842584848403931,0.9540494680404663,12.666666984558105,0.0,6.191471099853516,715.5911865234375,0.07147521865889213,0.0,0.0,0.0,22.302078738301113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_ind20064_ind20064_01805.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910591006278992,0.9475897550582886,14.0,0.0,5.750319004058838,741.853515625,0.10619099934895833,0.0,0.0,0.0,19.990840462151322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_pla_30608.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988444209098816,1.1758781671524048,12.666666984558105,0.0,7.086986064910889,1133.646728515625,0.106292724609375,0.0,0.0,0.0,1.1247165175714098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30309.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472018837928772,0.9538974761962891,12.0,0.0,6.436185359954834,894.7820434570312,0.196136474609375,0.0,0.0,0.0,8.967162315916893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NNN_S_N_ani10114_ani10112_11627.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995251893997192,1.302490234375,14.333333015441895,0.0,12.960918426513672,3581.556640625,0.226165771484375,0.0,0.0,0.0,16.58830982000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CNN_S_N_sec00087_sec00087_11122.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.226861000061035,5.047974109649658,48.66666793823242,0.048927119765573304,21.29525375366211,11846.60546875,0.33992500866496517,0.0,0.0,0.0,16.35656854580363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_pla20077_pla20077_02360.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979322612285614,0.8246753811836243,13.0,0.0,4.919981002807617,503.8588562011719,0.15321858723958334,0.0,0.0,0.0,23.230793110023384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_cha_30700.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744040131568909,0.7985252141952515,11.333333015441895,0.0,6.60894250869751,886.7149658203125,0.16682535130484658,0.0,0.0,0.0,6.782118408140691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NRN_S_N_art20016_art20016_01822.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320321798324585,1.7920966148376465,25.33333396911621,9.714285714285714e-05,4.153391361236572,364.40228271484375,0.10498857142857143,0.0,0.0,0.0,18.86801482591835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_pla_20028.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3241270780563354,1.0004101991653442,11.0,0.0,6.403616428375244,929.00830078125,0.18366495768229166,0.0,0.0,0.0,0.11249954342810412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_nat_30725.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20758056640625,1.2366834878921509,14.666666984558105,0.0,7.235253810882568,927.30419921875,0.11747233072916667,0.0,0.0,0.0,11.214863038203399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_CNN_M_N_art00024_art00024_10553.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315263509750366,2.49786114692688,35.33333206176758,0.00146484375,8.57730770111084,1564.6044921875,0.2657572428385417,0.0,0.0,0.0,2.9297326385411577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_NRN_M_N_nat10110_cha00031_11367.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363701581954956,1.8805334568023682,22.0,9.1552734375e-05,11.675064086914062,3193.175048828125,0.23127237955729166,0.0,0.0,0.0,33.565413170190666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_D_CRN_M_N_pla00010_pla00020_10001.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1704673767089844,1.6857609748840332,17.66666603088379,0.0,8.94102954864502,1556.4862060546875,0.1740757722007722,0.0,0.0,0.0,1.7038335366794657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KAGGLE_CASIA_2_0,splicing_or_copymove,Tp_S_NNN_S_N_arc20021_arc20021_02166.tif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292731523513794,1.7619426250457764,15.0,0.0,16.07893180847168,6488.35302734375,0.3131815592447917,0.0,0.0,0.0,2.049901512438109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_txt_30019.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3137987852096558,0.9875901937484741,10.333333015441895,0.0,6.853926181793213,978.2868041992188,0.2501729329427083,0.0,0.0,0.0,26.28928571129076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KAGGLE_CASIA_2_0,none_authentic,Au_pla_30541.jpg
